1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YrSold,Age_House,Age_Renovation,Garage_age,TotalSF
1319,0,0,1,3,1Fam,4,3,428.0,180.0,1,3,1.0,0.0,4,0.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,1,3,0,PConc,1,3,270.0,1.0,5,3,Attchd,1319,0,GasA,4,1Story,1,3,Lvl,0,10634,Inside,79.0,3,0,RL,0.0,None,None,0,NAmes,0,5,5,2,3,CompShg,Gable,Normal,123000.0,WD,0,1,5,608.0,AllPub,66,3,67,67,67.0,1927.0
847,1081,0,1,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,847.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,434.0,2.0,5,0,BuiltIn,1928,1,GasA,0,2Story,1,2,Lvl,0,8200,Inside,65.0,3,0,RL,0.0,None,None,0,CollgCr,48,4,7,2,3,CompShg,Gable,Normal,219500.0,WD,0,1,8,847.0,AllPub,100,1,17,16,17.0,2775.0
904,0,0,1,1,1Fam,3,1,350.0,0.0,1,6,1.0,0.0,1,333.0,0,Norm,Norm,FuseA,0,1,1,Wd Sdng,Wd Sdng,4,3,0,BrkTil,0,0,0.0,0.0,3,1,None,904,1,GasA,2,1Story,1,1,Low,2,10020,Inside,83.794,0,0,RL,0.0,None,None,0,Edwards,0,0,1,2,3,CompShg,Gable,Normal,61000.0,WD,0,1,4,683.0,AllPub,0,3,98,70,98.0,1587.0
914,0,0,1,2,1Fam,4,0,298.0,0.0,2,6,0.0,0.0,2,572.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,1,6,576.0,2.0,5,3,Detchd,914,0,GasA,0,SFoyer,1,3,Lvl,0,8846,CulDSac,57.0,0,0,RL,0.0,None,None,0,CollgCr,0,4,5,2,3,CompShg,Gable,Normal,148000.0,WD,0,1,5,870.0,AllPub,0,0,24,24,22.0,1784.0
1580,886,0,1,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1580.0,1,Norm,Norm,SBrkr,0,4,2,CemntBd,CmentBd,4,2,1,PConc,3,6,610.0,2.0,5,2,Attchd,2466,0,GasA,0,2Story,1,2,Lvl,0,11143,Corner,102.0,0,0,FV,0.0,None,None,0,Somerst,214,4,8,2,3,CompShg,Gable,Normal,340000.0,WD,0,1,8,1580.0,AllPub,159,1,16,15,16.0,4046.0
1856,0,0,1,1,1Fam,4,0,1445.0,0.0,2,6,1.0,0.0,0,411.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,0,1,PConc,1,6,834.0,3.0,5,0,Attchd,1856,1,GasA,0,1Story,1,0,Lvl,0,11394,Corner,88.0,3,0,RL,350.0,Stone,None,0,StoneBr,0,1,9,2,3,CompShg,Hip,Partial,394432.0,New,0,1,8,1856.0,AllPub,113,4,10,10,10.0,3712.0
1007,793,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,982.0,1,RRAn,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,463.0,2.0,5,0,Attchd,1800,1,GasA,0,2Story,1,3,Lvl,0,8123,Inside,60.0,0,0,RL,16.0,BrkFace,None,0,Gilbert,63,4,6,2,3,CompShg,Gable,Normal,179000.0,WD,0,1,7,982.0,AllPub,100,3,20,20,20.0,2782.0
1026,665,0,2,3,1Fam,4,3,218.0,0.0,3,6,0.0,0.0,4,808.0,1,Norm,Norm,SBrkr,242,4,3,BrkFace,Wd Sdng,4,2,1,BrkTil,2,6,308.0,1.0,5,3,Detchd,1691,0,GasA,4,1.5Fin,1,2,Lvl,0,5000,Inside,50.0,3,0,RL,0.0,None,None,0,SWISU,0,5,5,2,3,CompShg,Gable,Normal,127000.0,WD,0,1,6,1026.0,AllPub,0,4,96,70,96.0,2717.0
1301,0,0,2,2,1Fam,1,3,0.0,0.0,6,6,1.0,0.0,2,1293.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,572.0,2.0,5,2,Attchd,1301,0,GasA,0,1Story,1,2,Lvl,0,7200,Inside,60.0,3,0,FV,0.0,None,None,0,Somerst,121,4,7,2,3,CompShg,Gable,Partial,187750.0,New,0,1,5,1293.0,AllPub,216,0,14,14,14.0,2594.0
939,858,0,1,3,1Fam,4,0,0.0,0.0,6,6,0.0,0.0,2,939.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,639.0,2.0,5,2,Attchd,1797,1,GasA,0,2Story,1,2,Lvl,0,9245,Inside,79.0,0,0,RL,0.0,None,None,0,CollgCr,53,4,7,2,3,CompShg,Gable,Normal,213500.0,WD,0,1,8,939.0,AllPub,144,1,14,14,14.0,2736.0
784,0,0,1,2,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,1,784.0,0,Norm,Norm,FuseA,91,4,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,1,6,360.0,2.0,1,3,Detchd,784,0,GasA,4,1.5Unf,1,3,Lvl,0,9000,Corner,60.0,3,0,RH,0.0,None,None,0,SawyerW,0,2,6,0,3,CompShg,Gable,Normal,76000.0,WD,0,1,5,784.0,AllPub,0,3,92,70,70.0,1568.0
1079,874,0,1,3,1Fam,4,0,985.0,0.0,2,6,1.0,0.0,2,595.0,1,Feedr,Norm,SBrkr,0,4,2,HdBoard,HdBoard,4,1,2,PConc,2,6,501.0,2.0,5,0,Attchd,1953,1,GasA,0,2Story,1,2,Low,1,53107,Corner,150.504,1,0,RL,0.0,None,None,0,ClearCr,231,4,6,2,3,CompShg,Gable,Normal,240000.0,WD,0,1,9,1580.0,AllPub,216,1,28,28,28.0,3533.0
1269,0,0,1,2,TwnhsE,4,3,24.0,0.0,2,6,0.0,0.0,2,1232.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,430.0,2.0,5,0,Attchd,1269,0,GasA,0,1Story,1,2,Lvl,0,3182,Inside,43.0,3,0,RL,16.0,BrkFace,None,0,Blmngtn,20,4,8,2,3,CompShg,Gable,Normal,192000.0,WD,144,1,6,1256.0,AllPub,146,4,16,15,16.0,2525.0
658,526,0,1,5,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,658.0,1,Feedr,Norm,SBrkr,0,1,3,Wd Sdng,VinylSd,4,3,0,PConc,1,6,0.0,0.0,3,1,None,1184,0,GasA,4,1.5Fin,1,3,Lvl,0,8410,FR2,58.0,3,0,RL,0.0,None,None,0,Edwards,151,2,5,0,3,CompShg,Gambrel,AdjLand,81000.0,WD,0,1,8,658.0,AllPub,0,0,110,24,110.0,1842.0
1125,0,0,1,3,1Fam,4,0,631.0,0.0,0,6,1.0,0.0,4,410.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,1,1,1,CBlock,1,6,352.0,1.0,5,3,Detchd,1125,0,GasA,0,SLvl,1,3,Lvl,0,7200,Inside,72.0,3,0,RL,255.0,BrkFace,None,0,Edwards,0,5,6,2,3,CompShg,Hip,Abnorml,125000.0,WD,0,1,6,1041.0,AllPub,296,3,44,44,43.0,2166.0
1479,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1468.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,577.0,2.0,5,2,Attchd,1479,0,GasA,0,1Story,1,2,Lvl,0,9382,CulDSac,93.0,0,0,RL,125.0,BrkFace,None,0,CollgCr,25,4,7,2,3,CompShg,Gable,Normal,191000.0,WD,0,1,6,1468.0,AllPub,120,2,21,20,21.0,2947.0
1742,590,0,1,3,1Fam,4,0,1280.0,0.0,2,6,1.0,0.0,0,402.0,1,Norm,Norm,SBrkr,0,4,0,VinylSd,VinylSd,4,0,1,PConc,2,6,846.0,3.0,5,0,BuiltIn,2332,1,GasA,0,2Story,1,0,Lvl,0,12474,Inside,96.0,3,0,RL,272.0,Stone,None,0,NridgHt,134,4,10,2,3,CompShg,Gable,Partial,426000.0,New,0,1,9,1682.0,AllPub,196,2,13,12,12.0,4014.0
961,406,0,0,4,1Fam,1,3,241.0,391.0,5,1,1.0,0.0,4,229.0,1,Norm,Norm,SBrkr,112,4,3,MetalSd,MetalSd,2,3,0,BrkTil,1,6,384.0,1.0,5,3,Detchd,1367,0,GasA,0,1.5Fin,1,3,Lvl,0,8405,Inside,50.0,3,0,RL,0.0,None,None,0,Edwards,130,7,5,2,3,CompShg,Gable,Normal,119000.0,WD,0,1,7,861.0,AllPub,0,2,120,70,42.0,2228.0
804,1157,0,1,3,1Fam,4,3,690.0,0.0,0,6,1.0,0.0,0,114.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,560.0,2.0,5,0,BuiltIn,1961,1,GasA,0,2Story,1,2,Lvl,0,12209,CulDSac,71.0,0,0,RL,0.0,None,None,0,Mitchel,192,4,6,2,3,CompShg,Gable,Normal,215000.0,WD,0,1,7,804.0,AllPub,125,3,19,18,19.0,2765.0
882,0,0,1,3,1Fam,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,2,3,0,Slab,1,6,294.0,1.0,5,2,Attchd,882,0,GasA,4,1Story,1,3,Lvl,0,8339,Inside,68.29737301587302,0,0,RL,0.0,None,Shed,1200,NAmes,0,6,5,2,3,CompShg,Gable,Normal,106500.0,WD,0,1,5,0.0,AllPub,0,1,61,61,61.0,882.0
788,0,0,1,2,1Fam,4,3,266.0,0.0,5,6,0.0,0.0,4,522.0,1,Feedr,Norm,FuseA,0,4,3,WdShing,Wd Shng,1,5,2,CBlock,1,6,0.0,0.0,3,1,None,788,0,GasA,4,1Story,1,3,Lvl,0,7446,Corner,65.456,3,0,RL,0.0,None,None,0,BrkSide,0,4,4,2,3,CompShg,Gable,Abnorml,100000.0,WD,0,1,4,788.0,AllPub,0,0,79,70,79.0,1576.0
735,299,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,735.0,1,Norm,Norm,FuseA,0,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,240.0,1.0,5,3,Detchd,1034,0,GasA,2,1.5Fin,1,3,Lvl,0,10134,Inside,60.0,3,0,RL,0.0,None,None,0,OldTown,39,5,5,2,3,CompShg,Gable,Normal,109000.0,WD,0,1,5,735.0,AllPub,0,1,80,70,80.0,1769.0
1144,0,0,1,3,1Fam,4,0,739.0,0.0,1,6,1.0,0.0,4,405.0,1,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,4,3,0,CBlock,1,6,596.0,1.0,5,3,Attchd,1144,0,GasA,4,1Story,1,3,Lvl,0,9571,Inside,68.0,3,0,RL,0.0,None,None,0,Edwards,0,5,5,2,3,CompShg,Gable,Normal,129000.0,WD,0,1,6,1144.0,AllPub,44,4,64,64,64.0,2288.0
894,0,0,1,2,1Fam,4,0,777.0,0.0,5,6,0.0,0.0,4,117.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,600.0,2.0,5,2,Detchd,894,0,GasA,4,1Story,1,3,Low,0,7200,Inside,60.0,3,0,RL,0.0,None,None,0,CollgCr,0,4,5,2,3,CompShg,Hip,Normal,123000.0,WD,0,1,6,894.0,AllPub,215,3,48,48,35.0,1788.0
876,936,0,1,4,1Fam,4,3,540.0,0.0,0,6,0.0,0.0,4,324.0,1,PosN,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,5,1,CBlock,2,6,264.0,1.0,5,2,Attchd,1812,0,GasA,4,2Story,1,3,Lvl,0,7590,Inside,69.0,3,0,RL,288.0,BrkFace,None,0,NAmes,168,4,5,2,3,CompShg,Gable,Normal,169500.0,WD,0,1,8,864.0,AllPub,0,1,58,58,58.0,2676.0
1077,0,0,1,2,1Fam,3,3,0.0,0.0,6,6,0.0,0.0,1,961.0,1,Norm,Norm,Mix,0,1,3,MetalSd,MetalSd,4,3,0,BrkTil,1,1,338.0,1.0,4,3,Detchd,1077,0,GasA,2,1Story,1,3,Lvl,0,8967,Corner,60.0,3,0,RM,0.0,None,None,0,IDOTRR,0,1,5,0,3,CompShg,Gable,Abnorml,67000.0,WD,0,1,6,961.0,AllPub,0,1,100,70,100.0,2038.0
1112,438,0,1,2,1Fam,4,3,812.0,0.0,2,6,1.0,0.0,2,280.0,1,Norm,Norm,SBrkr,0,4,2,CemntBd,CmentBd,4,3,0,PConc,2,6,438.0,2.0,5,0,Attchd,1550,0,GasA,0,2Story,1,2,Lvl,0,8125,Inside,65.0,3,0,FV,100.0,Stone,None,0,Somerst,168,4,7,2,3,CompShg,Gable,Normal,241000.0,WD,0,1,7,1092.0,AllPub,0,3,14,13,13.0,2642.0
1288,0,0,1,1,TwnhsE,4,3,786.0,0.0,2,6,1.0,0.0,2,474.0,1,Norm,Norm,SBrkr,0,4,2,BrkFace,BrkFace,4,2,2,PConc,1,6,500.0,2.0,5,0,Attchd,1288,1,GasA,0,1Story,1,0,Lvl,0,14963,Inside,38.0,1,0,RL,0.0,None,None,0,Veenker,30,4,8,2,3,CompShg,Gable,Normal,245500.0,WD,224,1,4,1260.0,AllPub,120,2,24,24,24.0,2548.0
1310,0,0,1,3,1Fam,4,0,24.0,0.0,2,6,0.0,0.0,2,1286.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,400.0,2.0,5,0,Attchd,1310,0,GasA,0,1Story,1,2,Lvl,0,8767,Inside,65.0,0,0,RL,0.0,None,None,0,CollgCr,0,4,7,2,3,CompShg,Gable,Partial,164990.0,New,0,1,6,1310.0,AllPub,0,0,15,15,15.0,2620.0
672,0,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,1,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,0,3,0,PConc,1,6,240.0,1.0,5,3,Detchd,672,0,GasA,0,1Story,1,3,Lvl,0,10200,Inside,60.0,3,0,RL,0.0,None,None,0,Sawyer,0,7,5,0,3,CompShg,Gable,Normal,108000.0,WD,0,1,4,672.0,AllPub,168,2,80,23,80.0,1344.0
1165,1098,0,1,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1141.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,420.0,2.0,5,0,BuiltIn,2263,1,GasA,2,2Story,1,2,Lvl,0,12090,Corner,93.0,3,0,RL,650.0,BrkFace,None,0,NoRidge,123,4,8,2,3,CompShg,Hip,Abnorml,258000.0,WD,0,1,10,1141.0,AllPub,144,0,22,22,22.0,3404.0
806,766,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,806.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,5,1,PConc,2,6,373.0,2.0,5,0,BuiltIn,1572,1,GasA,2,2Story,1,3,Lvl,0,10364,Inside,82.918,0,0,RL,0.0,None,None,0,Gilbert,40,4,6,2,3,CompShg,Gable,Normal,168000.0,WD,0,1,7,806.0,AllPub,0,1,25,24,25.0,2378.0
1620,0,0,1,3,1Fam,4,3,1116.0,0.0,1,6,1.0,0.0,4,165.0,1,Feedr,Norm,SBrkr,0,4,3,Plywood,Plywood,1,5,1,CBlock,2,2,490.0,2.0,5,3,Attchd,1620,0,GasA,0,1Story,1,3,Lvl,0,9991,Corner,80.162,0,0,RL,0.0,None,None,0,Sawyer,78,3,4,2,3,CompShg,Gable,Normal,150000.0,WD,0,1,8,1281.0,AllPub,120,3,44,27,27.0,2901.0
1166,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,1064.0,1,Norm,Norm,FuseA,0,4,3,MetalSd,MetalSd,4,3,0,BrkTil,1,1,240.0,1.0,5,3,Detchd,1639,0,GasA,0,1.5Fin,1,3,Lvl,0,10480,Inside,51.0,3,473,RL,0.0,None,None,0,SWISU,0,4,6,2,3,CompShg,Gable,Normal,115000.0,WD,0,1,6,1064.0,AllPub,0,2,84,70,84.0,2230.0
840,840,0,1,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,840.0,1,Norm,Norm,SBrkr,160,4,3,Wd Sdng,Plywood,4,3,0,BrkTil,2,6,308.0,1.0,5,3,Attchd,1680,0,GasA,0,2Story,1,3,Lvl,0,15576,Inside,63.0,3,0,RL,0.0,None,None,0,Crawfor,0,6,6,2,3,CompShg,Gable,Normal,177000.0,WD,0,1,8,840.0,AllPub,0,2,105,44,60.0,2520.0
1071,1101,0,1,3,1Fam,1,3,0.0,0.0,6,6,0.0,0.0,0,1063.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,947.0,3.0,5,2,Attchd,2172,1,GasA,0,2Story,1,2,Lvl,0,14154,Corner,109.0,3,0,RL,350.0,BrkFace,None,0,NridgHt,62,4,7,2,3,CompShg,Gable,Partial,280000.0,New,0,1,9,1063.0,AllPub,192,1,14,14,14.0,3235.0
1050,1028,0,1,3,1Fam,4,3,789.0,0.0,2,6,1.0,0.0,0,245.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,836.0,3.0,5,0,Attchd,2078,1,GasA,0,2Story,1,0,Lvl,0,10800,Inside,85.0,3,0,FV,100.0,Stone,None,0,Somerst,102,4,8,2,3,CompShg,Gable,Partial,339750.0,New,0,1,8,1034.0,AllPub,0,2,13,12,12.0,3112.0
1276,0,0,1,3,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,4,1276.0,1,Norm,Norm,FuseA,0,1,3,BrkComm,Brk Cmn,4,3,0,CBlock,1,4,350.0,1.0,5,3,Attchd,1276,0,GasA,4,1Story,1,3,Lvl,0,9571,Inside,68.0,3,0,RL,0.0,None,None,0,Edwards,0,2,5,2,3,CompShg,Gable,Abnorml,60000.0,COD,0,1,5,1276.0,AllPub,0,3,62,62,62.0,2552.0
1056,0,0,1,3,2fmCon,4,2,1056.0,0.0,5,6,1.0,0.0,4,0.0,0,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,4,3,0,CBlock,1,6,572.0,2.0,5,0,Attchd,1056,0,GasA,4,1Story,1,3,Bnk,0,34650,Inside,100.0,3,0,RL,0.0,None,None,0,Gilbert,0,4,5,2,3,CompShg,Hip,Normal,145000.0,WD,0,1,5,1056.0,AllPub,264,0,65,65,65.0,2112.0
1478,0,0,1,2,1Fam,4,0,578.0,0.0,2,6,1.0,0.0,0,892.0,1,Norm,Norm,SBrkr,0,4,0,MetalSd,MetalSd,4,2,1,PConc,2,6,484.0,2.0,5,0,Attchd,1478,1,GasA,0,1Story,1,2,Lvl,0,4403,Inside,47.3936,1,0,FV,432.0,Stone,None,0,Somerst,144,4,7,2,3,CompShg,Gable,Partial,222000.0,New,0,1,7,1470.0,AllPub,0,4,11,11,11.0,2948.0
1028,0,0,0,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,1008.0,1,Artery,Norm,FuseA,130,4,3,WdShing,Wd Shng,4,2,1,CBlock,1,6,360.0,2.0,5,3,Detchd,1028,0,GasA,2,1Story,1,3,Lvl,0,8960,Inside,56.0,3,0,RM,0.0,None,None,0,OldTown,0,5,5,2,3,CompShg,Gable,Normal,115000.0,WD,0,1,5,1008.0,AllPub,0,4,93,70,93.0,2036.0
1080,1017,0,1,3,1Fam,4,3,50.0,531.0,1,2,0.0,1.0,2,499.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,678.0,3.0,5,3,Attchd,2097,1,GasA,0,2Story,1,2,Lvl,0,11228,CulDSac,59.0,1,0,RL,0.0,None,None,0,SawyerW,187,4,7,2,3,CompShg,Gable,Normal,228000.0,WD,0,1,9,1080.0,AllPub,196,2,27,27,27.0,3177.0
1340,0,0,1,3,1Fam,4,0,24.0,0.0,2,6,0.0,0.0,2,1316.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,396.0,2.0,5,0,Attchd,1340,0,GasA,0,1Story,1,2,Lvl,0,8899,Inside,73.0,0,0,RL,0.0,None,None,0,Gilbert,30,4,7,2,3,CompShg,Gable,Partial,181134.0,New,0,1,6,1340.0,AllPub,100,1,13,13,13.0,2680.0
672,728,0,1,3,1Fam,4,3,209.0,0.0,0,6,0.0,0.0,4,463.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,4,5,1,CBlock,1,6,440.0,2.0,5,0,Attchd,1400,1,GasA,4,2Story,1,3,Lvl,0,7844,Inside,74.0,3,0,RL,203.0,BrkFace,None,0,Sawyer,0,6,6,2,3,CompShg,Hip,Normal,149500.0,WD,0,1,6,672.0,AllPub,0,0,42,42,42.0,2072.0
1370,1254,0,1,4,1Fam,4,3,1128.0,0.0,1,6,1.0,0.0,2,242.0,0,Feedr,Norm,FuseA,0,4,3,Wd Sdng,Stucco,4,2,1,BrkTil,2,6,864.0,3.0,5,3,Detchd,2624,1,GasW,4,2Story,1,3,Lvl,0,22420,Inside,86.0,0,0,RL,0.0,None,None,0,Crawfor,0,5,6,0,3,CompShg,Hip,Normal,239000.0,WD,0,1,10,1370.0,AllPub,0,1,102,70,102.0,3994.0
756,378,0,1,3,1Fam,4,3,312.0,0.0,0,6,1.0,0.0,4,444.0,0,Norm,Norm,FuseF,0,4,3,MetalSd,MetalSd,4,3,0,BrkTil,1,6,240.0,1.0,5,3,Detchd,1134,1,GasA,1,1.5Fin,1,3,Lvl,0,8160,Inside,60.0,3,0,RL,0.0,None,None,0,Edwards,0,5,5,1,3,CompShg,Gable,AdjLand,126000.0,WD,0,1,7,756.0,AllPub,0,1,80,70,80.0,1890.0
1056,0,0,1,3,1Fam,4,3,775.0,0.0,1,6,1.0,0.0,4,281.0,1,Norm,Norm,SBrkr,184,4,3,VinylSd,VinylSd,4,1,1,CBlock,1,6,304.0,1.0,5,3,Attchd,1056,0,GasA,0,1Story,1,3,Lvl,0,8450,Inside,65.0,3,0,RL,0.0,None,None,0,NAmes,85,5,5,2,3,CompShg,Gable,Normal,142000.0,WD,0,1,6,1056.0,AllPub,0,4,52,52,52.0,2112.0
1344,0,0,1,2,Duplex,1,1,1309.0,0.0,2,6,2.0,0.0,2,35.0,1,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,4,3,0,PConc,2,6,784.0,4.0,5,0,Attchd,1344,0,GasA,0,SFoyer,2,3,Lvl,0,7060,Inside,78.0,3,0,RM,200.0,BrkFace,None,0,Mitchel,0,4,7,2,3,CompShg,Gable,Alloca,206300.0,WD,0,1,8,1344.0,AllPub,0,2,23,22,23.0,2688.0
1602,0,0,1,3,1Fam,4,3,1246.0,0.0,0,6,0.0,1.0,2,356.0,1,Norm,Norm,SBrkr,0,4,2,CemntBd,CmentBd,4,5,1,CBlock,2,6,529.0,2.0,5,0,Attchd,1602,0,GasA,2,1Story,1,2,Lvl,0,16635,FR2,81.966,0,0,RL,126.0,Stone,None,0,NWAmes,0,6,6,2,3,CompShg,Gable,Normal,215000.0,WD,0,1,8,1602.0,AllPub,240,3,43,20,43.0,3204.0
988,0,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,988.0,1,Artery,Norm,FuseA,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,520.0,2.0,5,2,Attchd,988,0,GasA,0,1Story,1,3,HLS,1,21750,Inside,100.0,3,0,RL,0.0,None,None,0,Mitchel,0,4,5,0,3,CompShg,Hip,Normal,113000.0,WD,0,1,4,988.0,AllPub,0,2,66,66,66.0,1976.0
1470,1160,0,1,4,1Fam,4,3,986.0,0.0,2,6,1.0,0.0,2,484.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,696.0,3.0,5,0,Attchd,2630,1,GasA,2,2Story,1,2,Lvl,0,9200,Inside,80.0,3,0,RL,473.0,BrkFace,None,0,NoRidge,66,4,8,2,3,CompShg,Gable,Normal,315000.0,WD,0,1,8,1470.0,AllPub,0,2,22,22,22.0,4100.0
1196,0,0,1,2,1Fam,4,3,616.0,0.0,3,6,1.0,0.0,2,580.0,1,Norm,Norm,FuseA,0,4,3,Wd Sdng,Wd Sdng,4,2,1,CBlock,1,6,297.0,1.0,5,2,Attchd,1196,0,GasA,2,1Story,1,3,Lvl,0,9000,Inside,72.0,3,0,RL,74.0,BrkFace,None,0,NAmes,44,4,6,2,3,CompShg,Gable,Normal,139000.0,WD,0,1,6,1196.0,AllPub,0,2,64,64,64.0,2392.0
707,682,0,0,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,651.0,1,Norm,Norm,SBrkr,126,2,3,HdBoard,HdBoard,4,2,2,CBlock,1,6,240.0,1.0,5,3,Detchd,1389,1,GasA,2,2Story,1,3,HLS,0,3378,Inside,60.0,3,0,RM,0.0,None,None,0,OldTown,0,7,7,1,3,CompShg,Gable,Normal,135000.0,WD,0,1,6,651.0,AllPub,0,3,74,28,73.0,2040.0
1644,0,0,1,2,1Fam,4,1,1518.0,0.0,2,6,1.0,1.0,2,0.0,1,Norm,Norm,SBrkr,0,4,2,Wd Sdng,Wd Sdng,4,5,1,PConc,2,6,569.0,2.0,5,0,Attchd,1644,0,GasA,2,SLvl,1,2,Low,1,12800,Inside,71.446,3,0,RL,145.0,BrkFace,None,0,SawyerW,0,4,7,2,3,CompShg,Gable,Normal,275000.0,WD,396,1,5,1518.0,AllPub,80,3,31,31,31.0,3162.0
907,0,0,1,3,1Fam,4,3,288.0,0.0,5,6,0.0,0.0,4,619.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,352.0,1.0,5,3,Detchd,907,0,GasA,0,1Story,1,3,Lvl,0,8593,Inside,77.0,0,0,RL,0.0,None,None,0,NAmes,0,5,4,2,3,CompShg,Hip,Normal,109008.0,WD,0,1,5,907.0,AllPub,0,2,63,63,56.0,1814.0
1208,0,0,1,2,1Fam,4,3,664.0,0.0,2,6,1.0,0.0,2,544.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,628.0,2.0,5,2,Attchd,1208,0,GasA,0,1Story,1,2,Lvl,0,6762,Inside,64.0,3,0,RL,108.0,BrkFace,None,0,CollgCr,54,4,7,2,3,CompShg,Gable,Partial,195400.0,New,0,1,6,1208.0,AllPub,105,1,13,13,13.0,2416.0
